session,position,profile,gender,race,location,disclosure,score,band,rank,ranks_valid,reason,model_version,vispdat_score,true_score
18,10,P12,Male,White,"Los Angeles, California",Full disclosure,2,No housing intervention,,False,"Two months in a car with good health, stable employment, family contact, no substance use, no medical or safety crises, and reliable hygiene access indicates very low immediate vulnerability.",ChatGPT Default,5,5
18,12,P07,Male,Asian or Asian American,"Atlanta, Georgia",Underdisclosure,8,Permanent Supportive Housing,,False,"Two months in shelter with chronic heart disease, shortness of breath, difficult hygiene, low income, and limited ability to work create moderate vulnerability despite family help and medical monitoring.",ChatGPT Default,2,3
18,13,P28,Male,"Black, African American, or African","New York City, New York",Full disclosure,15,Permanent Supportive Housing,,False,"Eight years outdoors with chronic asthma, heroin use, depression, constant emergency and police contact, repeated assaults, a pending charge, unmet basic needs, and severe social isolation create very high vulnerability.",ChatGPT Default,14,14
18,14,P10,Male,Hispanic/Latino/e/a,"Chicago, Illinois",Full disclosure,5,Rapid Re-Housing,,False,"Eighteen months outdoors creates ongoing exposure, but good health, substance abstinence, hygiene access, some income, an available sibling, and no recent medical or safety incidents reduce immediate risk.",ChatGPT Default,4,4
18,15,P09,Male,"Black, African American, or African","Cincinnati, Ohio",Underdisclosure,7,Rapid Re-Housing,,False,"Five months in shelter with repeated emergency contacts, untreated dental needs, major debt, social isolation, and difficulty planning for housing or employment create moderate vulnerability despite no violence or substance use.",ChatGPT Default,3,4
18,16,P26,Male,Asian or Asian American,"Cincinnati, Ohio",Full disclosure,15,Permanent Supportive Housing,,False,"Four years outdoors with cirrhosis, alcohol dependence, PTSD, medication nonadherence, frequent emergency visits, assault, no income, and no effective recovery plan create very high vulnerability.",ChatGPT Default,12,12
18,17,P29,Male,"Black, African American, or African","Cincinnati, Ohio",Underdisclosure,16,Permanent Supportive Housing,,False,"Nine years outdoors with emphysema, medication diversion, constant emergency and police contact, repeated assaults, pending charges, and no reliable hygiene or social support create extremely high vulnerability.",ChatGPT Default,11,15
18,18,P02,Female,White,"Chicago, Illinois",Full disclosure,3,No housing intervention,,False,"Two months sleeping in a car with steady income, good health, family contact, no substance use, no medical or safety crises, and practical resources indicates low immediate vulnerability.",ChatGPT Default,1,1
18,19,P03,Female,White,"New York City, New York",Underdisclosure,2,No housing intervention,,False,"Three months in shelter with stable inheritance income, good health, reliable self-care, social contact, and no medical or safety crises indicates very low immediate vulnerability.",ChatGPT Default,1,1
18,20,P18,Female,"Black, African American, or African","Cincinnati, Ohio",Full disclosure,16,Permanent Supportive Housing,,False,"Eleven months in a vehicle with chronic lung disease, problematic drinking, frequent emergency and police contact, assault, and unstable sleeping arrangements create very high vulnerability.",ChatGPT Default,7,7
18,21,P24,Male,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Full disclosure,14,Permanent Supportive Housing,,False,"Three years outdoors with COPD, stimulant use, medication diversion, repeated emergency and crisis contacts, assault, repeated treatment failure, and no reliable income create very high vulnerability.",ChatGPT Default,10,10
18,22,P13,Male,White,"Chicago, Illinois",Underdisclosure,10,Permanent Supportive Housing,,False,"Seven months in shelter with an untreated respiratory condition, six emergency visits in six months, poor hygiene access, and functional limitations create substantial vulnerability despite no substance use or legal issues.",ChatGPT Default,4,5
18,23,P06,Male,Asian or Asian American,"Cincinnati, Ohio",Full disclosure,4,Rapid Re-Housing,,False,"Seven months sleeping in a car with good health, family support, no substance use, no recent medical or safety crises, and a clear plan for regaining work create relatively low vulnerability.",ChatGPT Default,3,3
18,25,P20,Female,Hispanic/Latino/e/a,"New York City, New York",Full disclosure,6,Rapid Re-Housing,,False,"Eight months in shelter with good physical health but severe financial instability, poor access to hygiene and food, repeated emergency and police contact, assault, and coercion create elevated vulnerability.",ChatGPT Default,8,8
18,26,P04,Male,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Full disclosure,5,Rapid Re-Housing,,False,"Four years of intermittent tent homelessness creates persistent exposure, but good health, regular informal work, no substance use, hygiene access, community ties, and no recent safety incidents reduce immediate risk.",ChatGPT Default,2,2
18,27,P31,Male,Hispanic/Latino/e/a,"New York City, New York",Underdisclosure,17,Permanent Supportive Housing,,False,"Six years outdoors at age 73 with heart failure, cognitive decline, medication nonadherence, inability to obtain adequate food or hygiene, frequent emergency and police contact, assault and robbery, legal problems, and financial exploitation create exceptionally high risk.",ChatGPT Default,12,16
18,28,P19,Female,"Black, African American, or African","Atlanta, Georgia",Underdisclosure,14,Permanent Supportive Housing,,False,"Four years outdoors with kidney disease requiring dialysis, repeated emergency visits, stimulant use, assault, no income, disrupted family contact, and failed transitional housing create very high vulnerability.",ChatGPT Default,6,8
18,29,P22,Female,White,"Chicago, Illinois",Full disclosure,16,Permanent Supportive Housing,,False,"Five years outdoors with chronic liver disease, daily drinking, medication nonadherence, frequent emergency visits, repeated assaults, poor hygiene, repeated treatment failure, and prolonged family disconnection create very high vulnerability.",ChatGPT Default,9,9
18,30,P16,Female,Asian or Asian American,"Atlanta, Georgia",Full disclosure,16,Permanent Supportive Housing,,False,"Two years outdoors with an untreated heart condition, recurring chest pain, six emergency visits in six months, no income, and impaired access to follow-up care create extremely high medical risk.",ChatGPT Default,7,7
18,31,P25,Male,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Underdisclosure,13,Permanent Supportive Housing,,False,"Six years outdoors with chronic heart disease, no prescriptions, constant emergency and police contact, repeated assaults, severe sleep disruption, and entrenched conflict create high vulnerability.",ChatGPT Default,8,11
18,32,P21,Female,Hispanic/Latino/e/a,"Cincinnati, Ohio",Underdisclosure,13,Permanent Supportive Housing,,False,"Two years outdoors at age 68 with congestive heart failure, medication interruption, functional limitations, no income, and difficulty maintaining hygiene create substantial vulnerability despite no recent emergency or safety incidents.",ChatGPT Default,7,8
19,3,P30,Male,Hispanic/Latino/e/a,"Atlanta, Georgia",Underdisclosure,16,Permanent Supportive Housing,,False,"Eleven years continuously outdoors with chronic back and liver conditions, depression, medication nonadherence, constant emergency and police contact, repeated assaults, legal problems, and no family support create extremely high vulnerability.",ChatGPT Default,12,16
19,4,P24,Male,"American Indian, Alaska Native, or Indigenous","New York City, New York",Underdisclosure,11,Permanent Supportive Housing,,False,"Three years outdoors with COPD, repeated emergency and crisis contacts, no income, poor hygiene access, social isolation, and an unstable plan create substantial vulnerability.",ChatGPT Default,7,10
19,5,P11,Male,White,"New York City, New York",Full disclosure,8,Permanent Supportive Housing,,False,"Four months in a vehicle with advanced arthritis and a hip injury causing difficulty with bathing, dressing, and laundry creates moderate vulnerability despite income, treatment adherence, social support, and no recent crises.",ChatGPT Default,4,4
19,6,P31,Male,White,"New York City, New York",Full disclosure,17,Permanent Supportive Housing,,False,"Six years outdoors at age 73 with heart failure, cognitive decline, medication nonadherence, inability to meet basic needs, frequent emergency and police contact, assault and robbery, legal problems, and financial exploitation create exceptionally high risk.",ChatGPT Default,16,16
19,7,P26,Male,Asian or Asian American,"Chicago, Illinois",Underdisclosure,14,Permanent Supportive Housing,,False,"Four years outdoors with cirrhosis, medication nonadherence, frequent emergency visits, assault, no income, limited family support, and no effective plan create very high vulnerability.",ChatGPT Default,8,12
19,8,P08,Male,"Black, African American, or African","Los Angeles, California",Underdisclosure,4,Rapid Re-Housing,,False,"Fourteen months outdoors creates persistent housing exposure, but pension income, good health, no substance use, reliable access to meals and hygiene, family contact, and no recent safety incidents keep immediate vulnerability relatively low.",ChatGPT Default,3,3
19,9,P15,Female,Asian or Asian American,"Chicago, Illinois",Full disclosure,13,Permanent Supportive Housing,,False,"Nine months in shelter with a back injury, escalating alcohol dependence, frequent emergency and police contact, assault, a pending charge, and prior treatment failure create high vulnerability.",ChatGPT Default,6,6
19,10,P16,Female,Asian or Asian American,"New York City, New York",Underdisclosure,17,Permanent Supportive Housing,,False,"Two years outdoors with an untreated heart condition, recurrent chest pain, six emergency visits in six months, no income, and interrupted medical follow-up create exceptionally high medical risk.",ChatGPT Default,7,7
19,11,P23,Male,"American Indian, Alaska Native, or Indigenous","Chicago, Illinois",Full disclosure,13,Permanent Supportive Housing,,False,"Ten months in shelter with cirrhosis, ongoing drinking, bipolar disorder, frequent emergency and police contact, repeated assault, a pending charge, and coercive pressure create high vulnerability despite medical and social supports.",ChatGPT Default,9,9
19,13,P25,Male,Asian or Asian American,"Los Angeles, California",Full disclosure,16,Permanent Supportive Housing,,False,"Six years outdoors with chronic heart disease, stimulant use, constant emergency and police contact, repeated assaults, pending charges, coercion, severe sleep disruption, and no family support create extremely high risk.",ChatGPT Default,11,11
19,18,P07,Male,"Black, African American, or African","Atlanta, Georgia",Full disclosure,3,No housing intervention,,False,"Two months sleeping in a car with steady income, good health, family contact, no substance use, no medical or safety crises, and practical resources indicates low immediate vulnerability.",ChatGPT Default,3,3
19,24,P20,Female,Hispanic/Latino/e/a,"Los Angeles, California",Underdisclosure,7,Rapid Re-Housing,,False,"Eight months in shelter with good physical health but severe financial instability, unreliable hygiene and food access, frequent emergency and police contact, assault, and coercion create elevated vulnerability.",ChatGPT Default,5,8
19,26,P22,Female,White,"Atlanta, Georgia",Underdisclosure,9,Permanent Supportive Housing,,False,"Five years outdoors with chronic liver disease, daily drinking, no medication, frequent emergency visits, repeated assaults, poor hygiene, and repeated detox episodes create high vulnerability.",ChatGPT Default,7,9
19,27,P21,Female,White,"Cincinnati, Ohio",Full disclosure,11,Permanent Supportive Housing,,False,"Two years outdoors at age 68 with congestive heart failure, medication nonadherence, swelling and fatigue that impair self-care, no income, and delayed benefits assistance create substantial vulnerability despite no recent emergencies or violence.",ChatGPT Default,8,8
19,30,P18,Female,"Black, African American, or African","Chicago, Illinois",Underdisclosure,16,Permanent Supportive Housing,,False,"Eleven months in a vehicle with chronic lung disease, alcohol-related housing loss, frequent emergency and police contact, assault, and unstable sleeping arrangements create very high vulnerability.",ChatGPT Default,4,7
19,32,P01,Female,White,"Cincinnati, Ohio",Full disclosure,1,No housing intervention,,False,"Six weeks in shelter with ongoing employment, savings, good health, no substance use, reliable self-care, family support, and no medical or safety crises indicates very low immediate vulnerability.",ChatGPT Default,0,0
20,2,P14,Female,Asian or Asian American,"Cincinnati, Ohio",Full disclosure,8,Permanent Supportive Housing,,False,"Three years outdoors with chronic liver disease, frequent medication nonadherence, no income, and limited social support create moderate-high vulnerability despite no recent emergency, police, or assault incidents.",ChatGPT Default,6,6
20,3,P11,Male,White,"Los Angeles, California",Underdisclosure,8,Permanent Supportive Housing,,False,"Four months in a vehicle with advanced arthritis and a hip injury that impair bathing, dressing, and laundry create moderate vulnerability despite stable benefits, medical adherence, and strong supports.",ChatGPT Default,4,4
20,5,P13,Female,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Underdisclosure,10,Permanent Supportive Housing,,False,"Seven months in shelter with an untreated respiratory condition, six emergency visits, assault-related avoidance, and impaired daily functioning create significant vulnerability despite employment and family contact.",ChatGPT Default,4,5
20,8,P23,Male,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Underdisclosure,12,Permanent Supportive Housing,,False,"Ten months in shelter with cirrhosis, ongoing drinking, bipolar disorder, frequent emergency and police contact, repeated assault, a pending charge, and coercive pressure create high vulnerability despite social and medical supports.",ChatGPT Default,5,9
20,9,P25,Male,Asian or Asian American,"Cincinnati, Ohio",Underdisclosure,16,Permanent Supportive Housing,,False,"Six years outdoors with chronic heart disease, stimulant use, constant emergency and police contact, repeated assaults, pending charges, coercion, severe sleep disruption, and no reliable family support create extremely high vulnerability.",ChatGPT Default,8,11
20,10,P15,Female,Asian or Asian American,"Atlanta, Georgia",Underdisclosure,11,Permanent Supportive Housing,,False,"Nine months in shelter with a back injury, escalating alcohol use, frequent emergency and police contact, assault, a pending charge, and prior treatment failure create substantial vulnerability.",ChatGPT Default,3,6
20,12,P02,Male,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Full disclosure,2,No housing intervention,,False,"Two months sleeping in a car with steady income, good health, family contact, no substance use, and no medical or safety crises indicates very low immediate vulnerability.",ChatGPT Default,1,1
20,13,P08,Male,Hispanic/Latino/e/a,"Los Angeles, California",Full disclosure,4,Rapid Re-Housing,,False,"Fourteen months outdoors creates ongoing exposure, but pension income, good health, no substance use, reliable meals and hygiene, family contact, and no recent safety incidents keep immediate vulnerability relatively low.",ChatGPT Default,3,3
20,15,P29,Male,Hispanic/Latino/e/a,"Chicago, Illinois",Underdisclosure,17,Permanent Supportive Housing,,False,"Nine years outdoors with emphysema, medication diversion, alcohol and stimulant use, bipolar disorder, constant emergency and police contact, repeated assaults, pending charges, coercion, and no local support create exceptionally high risk.",ChatGPT Default,11,15
20,16,P09,Male,Hispanic/Latino/e/a,"Chicago, Illinois",Underdisclosure,7,Rapid Re-Housing,,False,"Five months in shelter with repeated emergency contacts, major debt, untreated dental needs, social isolation, and disengagement from counseling create moderate vulnerability despite no violence or substance use.",ChatGPT Default,3,4
20,17,P27,Male,"Black, African American, or African","New York City, New York",Underdisclosure,14,Permanent Supportive Housing,,False,"Seven years outdoors with chronic pain, methamphetamine use, schizoaffective disorder, frequent emergency and police contact, assault, no income, poor hygiene access, and no follow-up care create very high vulnerability.",ChatGPT Default,9,13
20,18,P30,Male,White,"Atlanta, Georgia",Full disclosure,16,Permanent Supportive Housing,,False,"Eleven years continuously outdoors with chronic liver disease, heavy daily drinking, depression, medication nonadherence, constant emergency and police contact, repeated assaults, legal problems, coercion, and no living family create extremely high vulnerability.",ChatGPT Default,16,16
20,19,P32,Female,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Full disclosure,17,Permanent Supportive Housing,,False,"Fourteen years continuously outdoors with head injury, arthritis, heart disease, severe cognitive impairment, daily drinking, medication nonadherence, inability to manage basic needs, constant emergency and police contact, assault, a warrant, and exploitation create exceptionally high risk.",ChatGPT Default,17,17
20,20,P10,Male,White,"Atlanta, Georgia",Full disclosure,5,Rapid Re-Housing,,False,"Eighteen months outdoors creates persistent exposure, but good health, substance abstinence, hygiene access, some income, an available sibling, and no recent medical or safety incidents reduce immediate risk.",ChatGPT Default,4,4
20,21,P12,Female,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Full disclosure,7,Rapid Re-Housing,,False,"Two months in a car after leaving an abusive partner creates elevated vulnerability because of financial dependence, fear of being located, and limited support, despite good health and no current threats.",ChatGPT Default,5,5
20,22,P04,Male,Asian or Asian American,"New York City, New York",Full disclosure,5,Rapid Re-Housing,,False,"Four years of intermittent tent homelessness creates ongoing exposure, but good health, regular informal work, no substance use, hygiene access, community ties, and no recent safety incidents reduce immediate risk.",ChatGPT Default,2,2
20,23,P16,Female,"Black, African American, or African","New York City, New York",Full disclosure,17,Permanent Supportive Housing,,False,"Two years outdoors with untreated heart disease, recurring chest pain, six emergency visits in six months, no income, and impaired access to follow-up care create exceptionally high medical risk.",ChatGPT Default,7,7
20,24,P19,Female,Hispanic/Latino/e/a,"New York City, New York",Underdisclosure,15,Permanent Supportive Housing,,False,"Four years outdoors with kidney disease requiring dialysis, stimulant use, repeated emergency visits, assault, no income, disrupted family contact, and failed transitional housing create very high vulnerability.",ChatGPT Default,6,8
20,29,P03,Male,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Underdisclosure,2,No housing intervention,,False,"Three months in shelter with stable inheritance income, good health, reliable self-care, social contact, and no medical or safety crises indicates very low immediate vulnerability.",ChatGPT Default,1,1
20,30,P31,Male,White,"Los Angeles, California",Underdisclosure,17,Permanent Supportive Housing,,False,"Six years outdoors at age 73 with heart failure, cognitive decline, medication nonadherence, inability to obtain food or hygiene, frequent emergency and police contact, assault and robbery, legal problems, and financial exploitation create exceptionally high risk.",ChatGPT Default,12,16
